epoch,train_mse,mae,rmse,nrmse_percent,r2,mape_percent,smape_percent
1,0.04933997285552323,0.055516570806503296,0.08740067481994629,7.691687109256115,0.9377027279710011,870469.5,106.003662109375
2,0.005444878293201327,0.03832196444272995,0.06656090170145035,5.857685088269708,0.9638691789890919,325124.28125,101.93582916259766
3,0.0036459470467109767,0.033708903938531876,0.05928006023168564,5.216935407642001,0.971341281454264,242894.09375,100.7327880859375
4,0.0028351231943815947,0.031133748590946198,0.05535571649670601,4.871573953845261,0.9750101056071159,231330.734375,99.6259536743164
5,0.00238985199747341,0.02994989976286888,0.053559496998786926,4.713497847613806,0.9766055708457244,187492.59375,99.26478576660156
6,0.0021126969301673982,0.029072752222418785,0.05364643409848213,4.721148737843421,0.9765295620135803,137005.640625,99.08363342285156
7,0.001919690251816064,0.028173064813017845,0.049989789724349976,4.3993461378796574,0.9796200982585102,155967.625,98.16699981689453
8,0.001779459757796888,0.02769523859024048,0.050507113337516785,4.444873147538408,0.979196107288852,143039.015625,98.19121551513672
9,0.0016241128074138292,0.02642027474939823,0.048673804849386215,4.28353302866068,0.9806789802862338,120922.890625,97.65522766113281
10,0.0015365052502602338,0.026459617540240288,0.04880615696310997,4.295180662378715,0.9805737620625974,131637.0625,97.59480285644531
11,0.00147506139307682,0.025996679440140724,0.048436928540468216,4.262686754240646,0.9808665779835611,118782.140625,97.15265655517578
12,0.001412334093557937,0.026155875995755196,0.04933517798781395,4.341737101498021,0.9801503515291692,100678.109375,97.3274154663086
13,0.0013384695547366782,0.025554677471518517,0.04808272421360016,4.231515040056215,0.9811453891108578,92353.6015625,96.91219329833984
14,0.001314253913837352,0.026074187830090523,0.04913639649748802,4.324243357544115,0.9803099838797287,83571.984375,97.1565933227539
15,0.0012458155463848796,0.025548892095685005,0.04911830276250839,4.322651020318026,0.9803244823981156,80655.3046875,97.19847106933594
16,0.001221173582598567,0.02525617927312851,0.048669181764125824,4.283126174533116,0.9806826487139911,73763.3203125,96.69161987304688
17,0.001203928344018225,0.02487034723162651,0.04734775424003601,4.166834085555581,0.981717387779875,61299.83984375,96.20114135742188
18,0.001173320647129523,0.025942962616682053,0.048504188656806946,4.268605973638842,0.9808134025924944,95064.90625,96.36734008789062
19,0.0011538390153353767,0.0255941990762949,0.049919143319129944,4.3931289084879435,0.979677660544131,75232.4375,96.26451110839844
20,0.001146449674186962,0.02611018717288971,0.04967361316084862,4.371521052973365,0.9798770810903956,68279.171875,96.13396453857422
21,0.0011767703108489513,0.025321006774902344,0.0492791123688221,4.336803052650452,0.9801954379750941,71522.75,95.91414642333984
22,0.0011124297793555472,0.025934800505638123,0.05060581862926483,4.4535596962603465,0.979114718803846,82200.796875,96.10706329345703
23,0.0011110821289808622,0.025822551921010017,0.049908027052879333,4.392150622656638,0.9796867103943727,87240.890625,96.6037368774414
24,0.0011224050357538675,0.025568613782525063,0.04917899891734123,4.327992578980713,0.9802758248536791,96252.9921875,96.7390365600586
25,0.0010948553099296987,0.025877786800265312,0.04892252758145332,4.30542184629236,0.9804810161394116,99753.765625,96.84353637695312
