epoch,train_mse,mae,rmse,nrmse_percent,r2,mape_percent,smape_percent
1,0.04188425365968474,0.05619508773088455,0.08460765331983566,7.445887548640214,0.9416207220717303,1103416.75,106.13089752197266
2,0.004750035526896162,0.038211289793252945,0.06661935150623322,5.862828957134715,0.9638056955460778,376193.59375,101.93186950683594
3,0.003032623464241624,0.032101746648550034,0.05654512718319893,4.9762479150447145,0.9739246703915005,251798.953125,100.10623931884766
4,0.0023286196286790074,0.031124630942940712,0.05573924630880356,4.9053264542441815,0.9746626225031898,229965.71875,99.71070861816406
5,0.0019067725050263106,0.02898498624563217,0.05239320173859596,4.610858157052172,0.9776133390927708,191981.796875,99.13069152832031
6,0.0016660263861662575,0.028750255703926086,0.05265666916966438,4.634044580354195,0.9773876237235216,180881.0625,99.0835189819336
7,0.0015218681206793658,0.029351508244872093,0.053621333092451096,4.718939726472331,0.976551519491445,183898.984375,99.3082275390625
8,0.0013919375504234006,0.028262533247470856,0.05260735750198364,4.629704912274775,0.9774299530973549,140389.15625,98.71614074707031
9,0.0012990215211175383,0.02664119377732277,0.04969364404678345,4.373283868963623,0.9798608483418098,147745.1875,98.00574493408203
10,0.00124793025398893,0.02906273677945137,0.05459596589207649,4.804712182538379,0.9756913660875292,134039.1875,98.75222778320312
11,0.0012003875437325666,0.027030259370803833,0.05167973041534424,4.548069188990031,0.9782188933465132,129423.9375,97.76752471923828
12,0.0011515589796804956,0.026832928881049156,0.0510244145989418,4.490398190134494,0.9787677736652062,129426.390625,97.77506256103516
13,0.0011458091853585627,0.02733493410050869,0.05181523784995079,4.559994506387393,0.9781045190952761,145669.046875,97.78446197509766
14,0.00110232790050629,0.02678953856229782,0.05106323957443237,4.493814977980962,0.9787354515074693,121297.8671875,97.62771606445312
15,0.001077554252697155,0.027238380163908005,0.051598235964775085,4.5408972785189725,0.978287533469935,161595.84375,97.51612854003906
16,0.0010737663525755385,0.02749434858560562,0.05237796530127525,4.609517276003231,0.9776263582066208,135248.984375,97.7255630493164
17,0.001052199541923723,0.027732647955417633,0.05296901613473892,4.661532641857478,0.9771185649866596,153538.203125,97.99024200439453
