epoch,train_mse,mae,rmse,nrmse_percent,r2,mape_percent,smape_percent
1,0.031766541193219575,0.04264015331864357,0.06524168699979782,6.246121759711336,0.9610951893197653,755709.5625,109.9992904663086
2,0.004203027193533613,0.03181331604719162,0.0535857230424881,5.1302007366331175,0.9737547217447078,256735.578125,107.37421417236328
3,0.0027770501910708845,0.027332082390785217,0.04673217236995697,4.474054123086573,0.9800388793844365,192309.015625,105.63121795654297
4,0.0021322811594569778,0.02526947855949402,0.0433795191347599,4.153077132942283,0.9828002368948459,157946.671875,104.29615783691406
5,0.0018170045260240898,0.023602453991770744,0.041498422622680664,3.972984336502919,0.9842595852813829,123801.125,103.50737762451172
6,0.0015678938566162151,0.022604964673519135,0.04013045132160187,3.842017224779469,0.9852802288209623,102351.1953125,103.38634490966797
7,0.0014930862717905103,0.021822726354002953,0.03879713639616966,3.71436805212218,0.9862420935091726,97709.5546875,102.64485931396484
8,0.0014235855066564251,0.022912893444299698,0.04016547277569771,3.8453701157996756,0.9852545249114675,96541.6640625,102.52963256835938
9,0.001325321646327985,0.020509671419858932,0.037176452577114105,3.5592066984949144,0.9873675112215018,97796.8125,102.03162384033203
10,0.0012521167970609237,0.022360101342201233,0.041461456567049026,3.969445272829532,0.9842876166243494,94946.859375,102.80207061767578
11,0.0012634167834085987,0.023054596036672592,0.04334407299757004,4.149683583526554,0.982828334679245,90240.84375,102.65755462646484
12,0.0012326553870151019,0.022443676367402077,0.03910395875573158,3.7437426729291436,0.9860236281284038,105767.1484375,102.4673843383789
13,0.0011969451232753852,0.02076616697013378,0.03742443770170212,3.5829483482591016,0.987198420750214,96989.421875,101.96590423583984
14,0.0011787029284181351,0.0219393502920866,0.04052434861660004,3.879728243278839,0.9849898500100721,97615.7890625,102.45425415039062
15,0.0011536662480447124,0.020807595923542976,0.03886214643716812,3.720591996510397,0.9861959494383157,99306.1875,101.81485748291016
16,0.0011158994531526448,0.023184509947896004,0.04331335052847862,4.14674226959786,0.9828526700935585,98001.25,102.8316650390625
17,0.0011278618005738455,0.021028388291597366,0.03857799619436264,3.693387963380167,0.9863970745968073,101456.703125,101.8314208984375
