epoch,train_mse,mae,rmse,nrmse_percent,r2,mape_percent,smape_percent
1,0.03114842206853977,0.04448888823390007,0.06928876787424088,6.633582002933568,0.9561187894753344,731511.375,110.22904205322266
2,0.004074733783590033,0.03056434728205204,0.05184134840965271,4.9631974469837346,0.9754356344594354,263383.78125,106.86428833007812
3,0.002660829499562053,0.026957599446177483,0.045311328023672104,4.338025041120617,0.9812342222422212,225253.34375,106.15162658691406
4,0.002041906227377501,0.026848286390304565,0.046171966940164566,4.42042106290918,0.9805145802094621,191796.90625,105.78473663330078
5,0.001760923405217522,0.0324280820786953,0.05453687906265259,5.221262703109372,0.9728147381044528,155170.25,106.5592041015625
6,0.0016840031999658714,0.023703143000602722,0.040760502219200134,3.902337164409883,0.984814398019517,133288.5625,104.15220642089844
7,0.0014189338445306776,0.02437209151685238,0.04184745252132416,4.0063998311806355,0.9839936975759246,128434.3984375,104.07595825195312
8,0.0013395592401874191,0.021942805498838425,0.03963005542755127,3.7941102219714433,0.9856450299698065,114716.953125,103.23458862304688
9,0.0012713440364484298,0.02154804952442646,0.03875048831105232,3.709902048361407,0.9862751585344152,109437.71875,103.08554077148438
10,0.0012426597247038908,0.021995024755597115,0.03860794007778168,3.6962547369170697,0.986375948204528,125753.46875,103.53482055664062
11,0.0012207815071884939,0.023173587396740913,0.041060540825128555,3.93106232084627,0.9845900104262673,113681.1875,103.45932006835938
12,0.0011933029114090381,0.022169366478919983,0.03883233293890953,3.717737705814225,0.9862171214471009,119303.8203125,102.89221954345703
13,0.0011517679234570328,0.023393547162413597,0.043137311935424805,4.129888651348752,0.9829917687037829,101458.875,103.5190200805664
14,0.001158716406009378,0.022331221029162407,0.039109885692596436,3.7443101072034923,0.9860193907516572,138046.234375,102.69218444824219
15,0.001127506889888343,0.021922411397099495,0.039429906755685806,3.774948348144973,0.9857896610688841,112973.953125,103.15144348144531
16,0.0011143213177615024,0.022138481959700584,0.04060816019773483,3.887752213300391,0.9849276975205818,110631.4453125,103.29878234863281
17,0.0011044572258586103,0.021708732470870018,0.0390937477350235,3.742765088173651,0.9860309267693714,103234.328125,102.89556121826172
18,0.0010749250297444537,0.021527981385588646,0.038651734590530396,3.7004475447921417,0.9863450241800802,110824.9375,102.89141082763672
