epoch,train_mse,mae,rmse,nrmse_percent,r2,mape_percent,smape_percent
1,0.045746689229937534,0.057323530316352844,0.08699702471494675,7.656163924616283,0.9382768218732381,1163406.25,106.1006088256836
2,0.005181958366717611,0.03870921581983566,0.06566814333200455,5.779117982739995,0.9648318961826663,380391.0,102.25199127197266
3,0.00337768825369754,0.03368315100669861,0.05825833976268768,5.127019006231549,0.9723206631843513,301285.21875,100.71247863769531
4,0.0025848105915689044,0.031112615019083023,0.05464448034763336,4.808981692049469,0.9756481448238792,217800.8125,99.93840789794922
5,0.0021282762638293205,0.029656358063220978,0.0526169054210186,4.630545175875859,0.9774217615140993,185510.25,99.59393310546875
6,0.001858005120552012,0.028492728248238564,0.05060042813420296,4.453085306314669,0.9791191676351929,155148.1875,99.06947326660156
7,0.0016629410109349659,0.027707498520612717,0.05053706094622612,4.447508683663696,0.979171431670594,146806.9375,98.7800064086914
8,0.0015256864218307392,0.02708241529762745,0.04999465122818947,4.399773974008965,0.9796161343037698,142131.734375,98.34525299072266
9,0.001440512783093644,0.02673185057938099,0.049628425389528275,4.367544307955358,0.9799136768868368,130451.828125,97.91349029541016
10,0.0013854445008161878,0.027393974363803864,0.0515894740819931,4.540126189954887,0.9782949074875255,131365.265625,98.25080871582031
11,0.0013468630412327392,0.02716139517724514,0.051001135259866714,4.4883494943704765,0.9787871421851312,124718.1875,98.05282592773438
12,0.0012778746712553714,0.025595195591449738,0.04818383976817131,4.240413703702033,0.9810660038386938,115649.65625,97.4056167602539
13,0.0012840287942838455,0.0278719924390316,0.05310072749853134,4.673123886445826,0.9770046313714627,120185.328125,98.1435546875
14,0.0012143846202109542,0.02620759606361389,0.04935942590236664,4.3438710366441216,0.9801308325913187,119796.7890625,97.41798400878906
15,0.0011791595041618814,0.02671939507126808,0.051247693598270416,4.510047834767575,0.9785815456558113,114577.5546875,97.74407196044922
16,0.0011579436383077077,0.02674982324242592,0.051094092428684235,4.4965301801441235,0.9787097459688279,115651.4140625,97.55303955078125
17,0.0011372718577539282,0.027216836810112,0.05231853947043419,4.604287512068585,0.977677096827296,115444.5546875,97.67271423339844
18,0.0011300662698756371,0.026628172025084496,0.05129188299179077,4.513936717653281,0.9785445923955945,109600.6328125,97.45855712890625
19,0.0011156708201659577,0.02787093259394169,0.05304228514432907,4.6679806732683735,0.977055221343835,121181.3828125,97.86400604248047
20,0.0010839817006074424,0.027612749487161636,0.053559157997369766,4.713468013830076,0.97660586814233,110014.4375,97.70780181884766
