epoch,train_mse,mae,rmse,nrmse_percent,r2,mape_percent,smape_percent
1,0.04840187210190509,0.057552188634872437,0.08563674241304398,7.536452425042061,0.9401919358210811,1224336.0,106.18965911865234
2,0.005570685384528978,0.03927920386195183,0.06673436611890793,5.872950805913441,0.9636806115385512,385452.15625,102.01898956298828
3,0.0035539344917716723,0.033864133059978485,0.05926533415913582,5.215639441190544,0.9713555216077439,280211.5625,100.66014862060547
4,0.0027283748212669576,0.0315842404961586,0.05599650368094444,4.927966361969534,0.974428202360116,218199.140625,99.89116668701172
5,0.002310074173978397,0.02949480153620243,0.05201077088713646,4.577202370567539,0.97793895673921,181570.25,99.33942413330078
6,0.002024732613270836,0.028750771656632423,0.05135202407836914,4.5192294275931575,0.9784942501703934,149722.09375,99.0338363647461
7,0.0018205580867028661,0.027768319472670555,0.05084643512964249,4.474735125832736,0.9789156362555079,133378.8125,98.50422668457031
8,0.0017206783339913402,0.027329161763191223,0.04903354123234749,4.315191590854323,0.9803923297305892,129545.4609375,98.19834899902344
9,0.0015891824516334704,0.027051273733377457,0.049669452011585236,4.37115485147418,0.9798804539911701,128156.4453125,98.05558013916016
10,0.0015240984187195343,0.027110954746603966,0.05115358904004097,4.5017661731105365,0.9786601328281594,129172.09375,97.89678192138672
11,0.0014427518422183182,0.02592875249683857,0.04889889433979988,4.303342005369504,0.9804998696991449,116244.546875,97.43058776855469
12,0.0013968682997593923,0.025347260758280754,0.04651586711406708,4.093623947346086,0.9823541847215367,114603.8671875,97.23823547363281
13,0.001358679186419717,0.02784706838428974,0.05324652045965195,4.685954380512168,0.9768781847544942,121834.1796875,98.14957427978516
14,0.001326661997674299,0.02528987266123295,0.04793281480669975,4.218322278616014,0.9812627717206033,121934.421875,97.13988494873047
15,0.0012882262435076491,0.026128627359867096,0.04994220286607742,4.395158261469103,0.9796588813085491,119391.890625,97.42681121826172
16,0.0012840992554889194,0.02571096271276474,0.049960169941186905,4.3967394520067655,0.9796442429899725,108172.28125,97.01362609863281
17,0.001225416412177895,0.025259533897042274,0.04878312349319458,4.293153604303996,0.9805920953532711,110830.765625,96.8161849975586
18,0.0012221372736218785,0.02686050906777382,0.05073489621281624,4.464919155298181,0.9790080388718992,144801.09375,97.55545806884766
19,0.0011854342184960843,0.025982851162552834,0.049663837999105453,4.370660790901868,0.9798850001517628,120165.21875,97.0229721069336
20,0.0011721977614797651,0.02548135444521904,0.04784326255321503,4.210441242054771,0.9813327195951647,115207.3984375,97.02887725830078
