epoch,train_mse,mae,rmse,nrmse_percent,r2,mape_percent,smape_percent
1,0.04772250963641064,0.060850031673908234,0.08808267116546631,7.751706125244296,0.936726710293575,1489112.75,106.47674560546875
2,0.006107899812715394,0.04174497723579407,0.06753022223711014,5.942990039109402,0.9628091750206069,637743.625,102.9046630859375
3,0.0038427152038951005,0.03489037603139877,0.0594114288687706,5.2284964906028435,0.9712141252186121,371061.96875,100.68192291259766
4,0.002959032552982015,0.031796712428331375,0.05511286482214928,4.850201818006523,0.9752288911340603,242141.265625,99.88774871826172
5,0.002472284752210336,0.031184865161776543,0.05547819659113884,4.8823528015535915,0.974899399783636,199920.4375,99.6653823852539
6,0.0021713444381020962,0.02991020493209362,0.05339508131146431,4.699028462505005,0.9767489846046793,173736.421875,99.44976043701172
7,0.0019456929627007671,0.027895022183656693,0.0502990297973156,4.426560777672716,0.9793671767106107,121920.09375,98.39707946777344
8,0.0017916981147469155,0.028548480942845345,0.05156320706009865,4.537814563481518,0.9783170047655796,133979.84375,98.24177551269531
9,0.0016636744573978442,0.028803301975131035,0.05325476825237274,4.686680226634993,0.9768710213219993,134997.03125,98.7225112915039
10,0.001553721770843757,0.027348527684807777,0.0506291538476944,4.455613309681022,0.9790954511524123,120162.6953125,97.76703643798828
11,0.001471969413770629,0.027444997802376747,0.05207150802016258,4.582547535511775,0.9778874005528697,93095.421875,97.73030853271484
12,0.0014391287363001279,0.026720860973000526,0.05149140954017639,4.531496030362635,0.978377345358764,85550.25,97.25089263916016
13,0.001392800743425531,0.0266987606883049,0.05019339546561241,4.4172644395250975,0.979453748420364,87212.0390625,97.38438415527344
14,0.0013401460235140153,0.02645312063395977,0.05011114850640297,4.410026304611036,0.9795210277039664,94600.7578125,97.2538833618164
15,0.0013186705465029393,0.026118401437997818,0.05032838135957718,4.429143858793646,0.9793430886070731,84535.4375,97.2711181640625
16,0.0012641292963443058,0.02588089555501938,0.05035565420985222,4.431544003086872,0.9793206940324134,69636.7578125,97.06005096435547
17,0.001237171103379556,0.02567361481487751,0.05034765601158142,4.430840122497123,0.9793272646413198,54981.890625,96.71063995361328
18,0.001236516799378608,0.025696109980344772,0.04964515194296837,4.369016326515197,0.9799001339646819,76318.078125,96.35310363769531
19,0.001184962791324194,0.026146110147237778,0.051330965012311935,4.51737612672038,0.9785118862297422,66450.8046875,96.33462524414062
20,0.0011756897238748415,0.025852086022496223,0.05115707591176033,4.50207303488604,0.9786572235685197,60737.171875,96.50782775878906
21,0.0011567414754868619,0.02558968961238861,0.05013378709554672,4.412018611245367,0.9795025174510276,62965.09375,96.35526275634766
22,0.0011436516302637755,0.025506610050797462,0.04955240339040756,4.3608539999930755,0.9799751659651221,69180.4765625,96.56098937988281
23,0.0011377725534008017,0.02642967738211155,0.0515720508992672,4.538592864608703,0.9783095652719511,88209.28125,96.76533508300781
24,0.0011150028140816306,0.026564443483948708,0.05089382082223892,4.47890529867932,0.9788763223186734,82231.4296875,96.77023315429688
25,0.0011217326574426676,0.02687760256230831,0.05194977670907974,4.571834584402672,0.9779906686523437,92378.28125,97.073974609375
26,0.0010922823359058903,0.026088392361998558,0.05028471723198891,4.425301201880533,0.9793789163872834,90517.734375,96.78486633300781
27,0.0010882098876338984,0.02693646028637886,0.05327422916889191,4.688392882527332,0.9768541143471831,92437.3203125,96.84749603271484
28,0.0010736306896433235,0.026653142645955086,0.051411014050245285,4.524420833805865,0.9784448104527448,102963.65625,96.87747955322266
29,0.001069650037347206,0.026933690533041954,0.05224078521132469,4.5974447567498835,0.9777433975095718,99593.453125,96.91297149658203
30,0.0010577988087399199,0.02636745199561119,0.05000954493880272,4.401084693430398,0.9796039876138872,102213.515625,96.94087982177734
