epoch,train_mse,mae,rmse,nrmse_percent,r2,mape_percent,smape_percent
1,0.034533172305871516,0.04902774095535278,0.07186265289783478,6.880001125310259,0.9527981022010289,1097336.0,111.1974868774414
2,0.004470653849297223,0.033090803772211075,0.052931495010852814,5.06756612167868,0.9743916689853074,484557.3125,108.1858901977539
3,0.0028796419055458714,0.028453337028622627,0.047668829560279846,4.563727997673598,0.9792306976967647,304235.375,106.78681945800781
4,0.002224149130423494,0.027965743094682693,0.048826441168785095,4.674555650815085,0.9782097050917478,216623.859375,106.11810302734375
5,0.0018898919521969683,0.025333033874630928,0.04468297213315964,4.277867378419699,0.9817510850223129,178889.46875,105.11292266845703
6,0.001685164873785478,0.02502540312707424,0.04385660961270332,4.198752917132883,0.9824198309342806,159462.421875,105.00993347167969
7,0.0017164612555519698,0.02378074638545513,0.04240494966506958,4.059773604923427,0.9835643808042442,144368.84375,104.3265609741211
8,0.0014551352335516602,0.025864088907837868,0.04474717006087303,4.284013572542795,0.981698610173747,128924.78125,104.10944366455078
9,0.0014196013959937115,0.023031150922179222,0.0412050262093544,3.9448950916386023,0.9844813697587983,136992.21875,103.39404296875
10,0.001334761623590392,0.023636024445295334,0.0417669452726841,3.9986922120084527,0.9840552253176147,127014.671875,103.20490264892578
11,0.0012850389491390198,0.02311273105442524,0.041544992476701736,3.977442850559254,0.984224239430838,131795.109375,103.63534545898438
12,0.0012714447443710362,0.023700671270489693,0.04339146241545677,4.154220561153195,0.9827907645281987,142727.46875,103.40029907226562
13,0.0012821825592719176,0.022984551265835762,0.042313408106565475,4.0510095807728534,0.98363526488799,119162.4375,103.72191619873047
14,0.001220975269345527,0.02338516153395176,0.0435393750667572,4.1683814523304425,0.9826732405420086,116736.03125,103.51829528808594
15,0.0012153035569737883,0.023619091138243675,0.041764020919799805,3.998412239723498,0.9840574575514215,141660.3125,103.02101135253906
16,0.0011789761731361456,0.024048183113336563,0.04221181571483612,4.041283307928256,0.9837137530449612,130167.3671875,103.05731201171875
17,0.0011988908889644006,0.024265781044960022,0.044512517750263214,4.261548382406447,0.9818900487663457,130159.4453125,103.87117004394531
