epoch,train_mse,mae,rmse,nrmse_percent,r2,mape_percent,smape_percent
1,0.0376454615034163,0.05242246761918068,0.07809741795063019,6.872954976086288,0.9502591916748796,1161367.0,104.64373779296875
2,0.00451255667555545,0.03732208162546158,0.062240224331617355,5.477444335011649,0.9684076629587457,445023.71875,101.17869567871094
3,0.002845852013810405,0.032335542142391205,0.055463697761297226,4.881076833572545,0.9749125162267319,338252.96875,99.74095916748047
4,0.002183777920436114,0.030417898669838905,0.05272608995437622,4.640153949143195,0.977327960895813,268905.875,99.14773559570312
5,0.0018205877443376397,0.0290354173630476,0.051666952669620514,4.546944684834073,0.9782296632699727,214660.6875,98.9248046875
6,0.0015857648669875095,0.02836492657661438,0.05157846212387085,4.539157083749346,0.9783041732317308,183085.203125,98.5442886352539
7,0.0014709012283544455,0.02873295545578003,0.05246875807642937,4.617507484542297,0.9775487230912595,170409.171875,98.68868255615234
8,0.0013359588803723455,0.02732733078300953,0.05020726099610329,4.418484674064011,0.9794423962910521,150451.90625,97.7920913696289
9,0.0012777010244982583,0.02762014977633953,0.05127420276403427,4.512380771086466,0.9785593811320964,145934.0,97.99751281738281
10,0.0012209539185278119,0.029643962159752846,0.05521029978990555,4.858776572000421,0.9751412293367534,150761.75,98.70904541015625
11,0.0011794614771913205,0.028004253283143044,0.05249720811843872,4.620011227469133,0.9775243713139468,147167.5,97.92601776123047
12,0.0011559008246487272,0.02875543013215065,0.05510266497731209,4.8493041817444205,0.9752380595490198,136712.40625,98.21825408935547
13,0.0011101205500641039,0.027791475877165794,0.053101085126399994,4.673155359448442,0.977004319917876,140261.015625,97.33541870117188
14,0.0010988328921874718,0.027831653133034706,0.053202301263809204,4.682062874876245,0.9769165714090591,133122.0,97.37385559082031
15,0.0010744854516815394,0.027454404160380363,0.0519697442650795,4.573591827048717,0.9779737475205463,128556.015625,97.556396484375
16,0.0010602588216508074,0.027441926300525665,0.05254446342587471,4.624169925783512,0.9774838876565394,122394.359375,97.57037353515625
