epoch,train_mse,mae,rmse,nrmse_percent,r2,mape_percent,smape_percent
1,0.029953967705567148,0.03984963893890381,0.06376346200704575,6.1045991578661924,0.9628381999825086,605090.75,109.23930358886719
2,0.0039503115769277545,0.030743325129151344,0.05190838500857353,4.969615410382163,0.9753720628999417,293402.75,106.79459381103516
3,0.0025589668521399985,0.026628240942955017,0.04436074197292328,4.247017642490985,0.9820133362989086,244440.234375,105.84600830078125
4,0.001983399569809912,0.0259809959679842,0.04436125606298447,4.247066860548722,0.9820129198003752,178052.203125,105.61328887939453
5,0.0016811373024346664,0.027185510843992233,0.04471083730459213,4.280535139810099,0.9817283164358159,189684.703125,105.88971710205078
6,0.001565884019773295,0.02381671406328678,0.04231707379221916,4.051360526923676,0.9836324307146359,139428.75,104.73075866699219
7,0.0014386297726230895,0.022730784490704536,0.03979884460568428,3.810269794275937,0.9855224891596142,144619.0,104.48329162597656
8,0.001370660719174416,0.024823876097798347,0.04490550607442856,4.299172377673297,0.9815688609639359,134215.8125,104.8447494506836
9,0.0013439035491443218,0.023064233362674713,0.04035191237926483,3.863219508086484,0.9851173183945808,160516.59375,104.38988494873047
10,0.001259000403459798,0.022785956040024757,0.039533816277980804,3.7848964589019802,0.9857146635662886,141682.28125,104.07867431640625
11,0.0011996846241093776,0.022850368171930313,0.041287727653980255,3.9528127791876493,0.9844190139783572,139798.890625,103.9684066772461
12,0.0011864826578567636,0.02222410775721073,0.03863440826535225,3.698788753585357,0.9863572642786487,132823.359375,103.93123626708984
13,0.0011741794073617364,0.02321213111281395,0.04212070256471634,4.032560298825797,0.9837839826310115,131564.3125,104.17761993408203
14,0.0011513572671708273,0.025324730202555656,0.04360011965036392,4.174197029500476,0.9826248592790289,123568.984375,104.23538970947266
15,0.0011699740190375992,0.022790662944316864,0.04141898453235626,3.9653790766247266,0.9843197911360607,117087.3203125,103.85755157470703
16,0.0010908224274394438,0.0247474554926157,0.04518356919288635,4.325793640467709,0.9813398958534707,117363.6875,104.88990783691406
17,0.0011019109069627332,0.02236783690750599,0.03883536532521248,3.7180280210243564,0.986214967554685,142644.21875,103.62313079833984
18,0.001052788228410831,0.02172235958278179,0.039855848997831345,3.8157272922433028,0.9854809880557424,122684.21875,102.51892852783203
19,0.0010451373019988866,0.023505540564656258,0.04123389348387718,3.9476587925763305,0.9844596186187189,157795.734375,102.36936950683594
20,0.0010338601503927418,0.023616010323166847,0.04217494651675224,4.037753517222269,0.9837421899781663,158069.953125,104.21614837646484
