epoch,train_mse,mae,rmse,nrmse_percent,r2,mape_percent,smape_percent
1,0.0396835778573794,0.05217359587550163,0.07992921769618988,7.03416231823423,0.9478984584293271,1053960.25,104.83451843261719
2,0.004690198517138405,0.03781217336654663,0.06422171741724014,5.651825423660711,0.9663640814848657,368834.03125,101.57665252685547
3,0.0031166760184402975,0.032367043197155,0.05622807517647743,4.948345786850768,0.9742162617335892,300598.40625,100.0509262084961
4,0.0023597917735709677,0.031029678881168365,0.05371068790555,4.72680338731338,0.9764733057094765,254191.484375,99.5997314453125
5,0.001959565088951162,0.029954835772514343,0.05195418372750282,4.572222423591156,0.9779869365181709,219557.46875,99.2862319946289
6,0.0016889260982030205,0.029604734852910042,0.053449783474206924,4.7038425205301015,0.9767013180489279,189166.359375,99.24238586425781
7,0.0015242227053801928,0.028078923001885414,0.05145205184817314,4.528032360856019,0.9784103877529201,179054.765625,98.7747573852539
8,0.0014198043383657933,0.027270078659057617,0.050545986741781235,4.448294197353981,0.9791640735796074,153617.75,98.37650299072266
9,0.00134729155938008,0.026938294991850853,0.050824739038944244,4.47282576367405,0.9789336280090097,139334.109375,98.09920501708984
10,0.0012793991631562156,0.028916820883750916,0.055040501058101654,4.843833452633498,0.9752938982221776,149209.953125,98.49786376953125
11,0.0012542661429116768,0.02657782845199108,0.05006558820605278,4.4060167752153045,0.9795582499468264,131550.875,97.97261047363281
12,0.0012160937651060522,0.02748759277164936,0.052798863500356674,4.646558377331717,0.9772653321805398,137119.015625,98.1202392578125
13,0.0011772390687838196,0.027353767305612564,0.05174456909298897,4.553775309933016,0.9781642049280791,145462.234375,98.07628631591797
14,0.001149388710369489,0.02777574583888054,0.05336832255125046,4.696673560653039,0.9767722816868916,137723.328125,98.12040710449219
15,0.0011161757816028383,0.026696115732192993,0.050311118364334106,4.427624630729883,0.9793572579756469,122362.0,97.623779296875
16,0.0011429641462330307,0.027152715250849724,0.05168416351079941,4.548459323084955,0.9782151559034725,129236.625,98.03998565673828
17,0.001073535405365484,0.027789369225502014,0.053202465176582336,4.682077300002445,0.9769164316088695,136823.109375,98.08277893066406
18,0.001071403346057715,0.026855412870645523,0.051972802728414536,4.573860986789836,0.9779711532537386,121933.2890625,97.72406005859375
19,0.0010539717988909355,0.02735000103712082,0.05356733128428459,4.714187303077357,0.976598725945307,121314.40625,97.72171020507812
